Date,Voltage_Avg,ActivePower_Avg,ReActivePower_Avg,Current_Avg,Voltage_Fluctuation,Current_Fluctuation,ActivePower_Fluctuation,ReActivePower_Fluctuation
2022-01-28 01:30:00+00:00,33.28,16.85,1.32,292.86,0.07000000000000028,20.569999999999993,1.1499999999999986,0.5
2022-01-28 02:00:00+00:00,33.35,16.29,1.57,285.0,0.07000000000000028,12.0,0.6999999999999993,0.8
2022-01-28 02:30:00+00:00,33.42,15.91,1.33,271.76,0.060000000000002274,17.75999999999999,0.7899999999999991,0.5
2022-01-28 03:00:00+00:00,33.49,15.14,1.09,257.48,0.07000000000000028,7.019999999999982,0.3100000000000005,0.5
2022-01-28 03:30:00+00:00,33.56,15.01,1.06,255.42,0.07000000000000028,4.5800000000000125,0.40000000000000036,0.050000000000000044
2022-01-28 04:00:00+00:00,33.58,14.65,-0.73,245.52,0.19000000000000483,7.4199999999999875,0.23999999999999844,4.300000000000001
2022-01-28 04:30:00+00:00,33.29,14.32,-1.84,244.0,0.21000000000000085,0.0,0.16000000000000014,0.07999999999999985
2022-01-28 05:00:00+00:00,33.19,14.36,-1.41,248.64,0.07000000000000028,12.0,0.6699999999999999,0.5
2022-01-28 05:30:00+00:00,33.13,14.77,-1.47,256.68,0.06999999999999318,13.829999999999984,0.47000000000000064,0.5
2022-01-28 06:00:00+00:00,33.06,15.69,0.55,272.5,0.07000000000000028,18.24000000000001,1.1600000000000001,4.0
2022-01-28 06:30:00+00:00,32.98,17.03,1.23,296.09,0.10000000000000142,37.889999999999986,1.8200000000000003,1.41
2022-01-28 07:00:00+00:00,32.86,18.5,2.2,322.61,0.12000000000000455,11.0,1.0,0.06000000000000005
2022-01-28 07:30:00+00:00,32.73,19.62,2.79,347.3,0.12999999999999545,35.01999999999998,1.8200000000000003,0.8999999999999999
2022-01-28 08:00:00+00:00,32.62,20.5,3.18,363.08,0.0799999999999983,9.470000000000027,0.6799999999999997,0.5
2022-01-28 08:30:00+00:00,32.59,20.85,3.6,368.58,0.0,12.0,0.3299999999999983,0.0
2022-01-28 09:00:00+00:00,32.59,20.83,3.69,370.71,0.0,23.389999999999986,1.5500000000000007,0.49999999999999956
2022-01-28 09:30:00+00:00,32.59,22.14,4.1,394.2,0.0,8.879999999999995,1.5,0.0
2022-01-28 10:00:00+00:00,32.56,21.84,4.0,395.18,0.14000000000000057,23.0,1.6799999999999997,1.1699999999999995
2022-01-28 10:30:00+00:00,32.68,23.53,4.52,416.09,0.39000000000000057,14.0,1.0199999999999996,4.1
2022-01-28 11:00:00+00:00,32.89,23.33,4.83,416.77,0.0799999999999983,16.129999999999995,2.1400000000000006,0.40000000000000036
2022-01-28 11:30:00+00:00,32.97,24.27,4.92,426.67,0.0799999999999983,33.47000000000003,2.5,0.9000000000000004
2022-01-28 12:00:00+00:00,33.06,21.9,4.7,391.6,0.09000000000000341,15.529999999999973,0.7000000000000028,0.4500000000000002
2022-01-28 12:30:00+00:00,33.07,21.7,4.33,385.47,0.0899999999999963,2.8500000000000227,0.5700000000000003,0.6199999999999997
2022-01-28 13:00:00+00:00,32.97,22.09,4.34,393.96,0.0800000000000054,8.240000000000009,1.0999999999999979,0.41000000000000014
2022-01-28 13:30:00+00:00,33.02,22.32,4.4,392.09,0.10999999999999943,11.0,1.0999999999999979,0.0
2022-01-28 14:00:00+00:00,33.12,21.72,4.4,385.72,0.10000000000000142,12.70999999999998,1.5899999999999999,0.11000000000000032
2022-01-28 14:30:00+00:00,33.21,21.09,4.0,375.95,0.04999999999999716,7.310000000000002,0.7200000000000024,0.3900000000000001
2022-01-28 15:00:00+00:00,33.22,21.3,4.15,373.0,0.0,0.0,1.0300000000000011,0.6400000000000001
2022-01-28 15:30:00+00:00,33.22,20.71,3.55,364.78,0.0,26.0,1.5800000000000018,0.3599999999999999
2022-01-28 16:00:00+00:00,33.2,20.43,3.97,353.01,0.04999999999999716,17.30000000000001,1.2800000000000011,0.38000000000000034
2022-01-28 16:30:00+00:00,33.14,21.48,4.05,378.65,0.060000000000002274,14.689999999999998,0.8200000000000003,0.040000000000000036
2022-01-28 17:00:00+00:00,33.11,22.09,4.1,387.8,0.030000000000001137,19.0,1.1899999999999977,0.20999999999999996
2022-01-28 17:30:00+00:00,33.19,22.68,4.4,395.56,0.10000000000000142,11.0,0.3000000000000007,0.5
2022-01-28 18:00:00+00:00,33.29,22.71,4.19,394.02,0.10000000000000142,7.470000000000027,0.8000000000000007,0.5899999999999994
2022-01-28 18:30:00+00:00,33.4,22.65,3.94,399.43,0.11999999999999744,12.0,0.8000000000000007,0.07000000000000028
2022-01-28 19:00:00+00:00,33.53,22.45,3.87,390.41,0.14000000000000057,12.0,0.8000000000000007,0.06999999999999984
2022-01-28 19:30:00+00:00,33.31,21.89,3.65,388.06,0.7100000000000009,12.0,1.2000000000000028,0.5300000000000002
2022-01-28 20:00:00+00:00,32.94,22.8,3.61,401.12,0.0,18.470000000000027,0.8999999999999986,0.5
2022-01-28 20:30:00+00:00,33.08,22.15,3.36,389.64,0.28000000000000114,17.460000000000036,1.389999999999997,0.5
2022-01-28 21:00:00+00:00,33.08,21.34,3.31,374.82,0.0799999999999983,7.949999999999989,0.7000000000000028,0.6999999999999997
2022-01-28 21:30:00+00:00,33.04,21.58,3.21,376.74,0.269999999999996,12.0,1.1999999999999993,0.5
2022-01-28 22:00:00+00:00,33.06,20.22,2.31,349.38,0.19999999999999574,48.629999999999995,2.7699999999999996,0.8999999999999999
2022-01-28 22:30:00+00:00,33.23,18.35,1.61,320.89,0.14000000000000057,13.689999999999998,0.7699999999999996,0.5
2022-01-28 23:00:00+00:00,33.37,17.34,1.39,300.15,0.14000000000000057,23.79000000000002,1.1000000000000014,0.1399999999999999
2022-01-28 23:30:00+00:00,33.44,16.72,1.28,287.08,0.0,12.0,1.0199999999999996,0.7999999999999999
2022-01-29 00:00:00+00:00,33.44,17.69,1.53,308.5,0.0,24.889999999999986,1.2800000000000011,0.8
2022-01-29 00:30:00+00:00,33.44,17.19,1.49,294.35,0.0,14.310000000000002,0.9000000000000021,0.20999999999999996
2022-01-29 01:00:00+00:00,33.44,16.47,1.04,286.34,0.0,16.75999999999999,1.5,0.29000000000000004
2022-01-29 01:30:00+00:00,33.47,15.9,1.15,277.02,0.09000000000000341,35.129999999999995,1.5700000000000003,0.5
2022-01-29 02:00:00+00:00,33.4,15.04,0.75,257.02,0.29999999999999716,15.700000000000017,0.9000000000000004,4.2
2022-01-29 02:30:00+00:00,33.33,14.14,0.1,242.29,0.060000000000002274,10.169999999999987,0.9100000000000001,0.0
2022-01-29 03:00:00+00:00,33.39,13.47,0.1,234.7,0.060000000000002274,12.0,0.3999999999999986,0.0
2022-01-29 03:30:00+00:00,33.45,13.41,0.1,227.0,0.05999999999999517,0.0,0.7999999999999989,0.0
2022-01-29 04:00:00+00:00,33.51,12.88,-1.14,223.19,0.0899999999999963,11.0,1.2300000000000004,4.3
2022-01-29 04:30:00+00:00,33.21,12.51,-2.13,215.17,0.3200000000000003,14.969999999999999,1.5,1.7700000000000002
2022-01-29 05:00:00+00:00,33.23,12.21,-1.94,212.11,0.17999999999999972,12.0,1.0299999999999994,0.9999999999999998
2022-01-29 05:30:00+00:00,33.2,11.78,-2.3,212.25,0.3300000000000054,12.0,1.5,0.0
2022-01-29 06:00:00+00:00,33.16,11.91,0.9,206.6,0.1700000000000017,23.0,0.8000000000000007,4.5
2022-01-29 06:30:00+00:00,33.31,11.8,0.09,203.17,0.0799999999999983,24.0,1.9000000000000004,0.5
2022-01-29 07:00:00+00:00,33.33,10.7,0.14,185.0,0.0,0.0,0.8999999999999986,0.42000000000000004
2022-01-29 07:30:00+00:00,33.33,10.67,0.2,185.39,0.0,7.789999999999992,0.7100000000000009,0.09999999999999998
2022-01-29 08:00:00+00:00,33.33,12.03,0.65,204.88,0.0,13.210000000000008,1.17,0.39999999999999997
2022-01-29 08:30:00+00:00,33.33,12.23,0.7,207.15,0.0,13.360000000000014,1.1300000000000008,0.09000000000000008
2022-01-29 09:00:00+00:00,33.32,13.12,0.83,224.04,0.01999999999999602,18.400000000000006,1.799999999999999,0.40000000000000013
2022-01-29 09:30:00+00:00,33.3,13.98,1.06,236.23,0.020000000000003126,17.69999999999999,0.7999999999999989,0.30000000000000004
2022-01-29 10:00:00+00:00,33.27,13.68,1.11,236.13,0.030000000000001137,24.0,1.5,0.9000000000000001
2022-01-29 10:30:00+00:00,33.25,13.52,1.15,237.58,0.01999999999999602,12.0,1.1999999999999993,0.34999999999999987
2022-01-29 11:00:00+00:00,33.23,13.76,1.15,234.6,0.020000000000003126,30.0,1.5,0.040000000000000036
2022-01-29 11:30:00+00:00,33.2,14.34,1.19,247.14,0.030000000000001137,14.980000000000018,1.290000000000001,0.040000000000000036
2022-01-29 12:00:00+00:00,33.19,15.94,1.23,272.07,0.0,21.609999999999957,1.1100000000000012,0.040000000000000036
2022-01-29 12:30:00+00:00,33.19,15.77,1.27,273.06,0.0,12.0,0.19000000000000128,0.040000000000000036
2022-01-29 13:00:00+00:00,33.19,16.31,1.46,282.23,0.0,35.0,2.1999999999999993,0.51
2022-01-29 13:30:00+00:00,33.19,16.32,1.29,280.56,0.0,25.029999999999973,1.0399999999999991,0.09000000000000008
2022-01-29 14:00:00+00:00,33.24,15.44,0.98,264.03,0.10999999999999943,12.0,1.0099999999999998,0.30999999999999994
2022-01-29 14:30:00+00:00,33.35,15.17,0.9,264.03,0.10999999999999943,12.0,1.5,0.0
2022-01-29 15:00:00+00:00,33.47,15.24,1.14,260.61,0.11000000000000654,9.720000000000027,0.8000000000000007,0.7000000000000001
2022-01-29 15:30:00+00:00,33.56,15.1,0.73,258.0,0.0799999999999983,0.0,0.8000000000000007,0.2300000000000001
2022-01-29 16:00:00+00:00,33.45,15.72,0.93,263.64,0.17999999999999972,14.0,0.8000000000000007,0.40000000000000013
2022-01-29 16:30:00+00:00,33.27,16.15,0.75,277.04,0.18999999999999773,18.74000000000001,0.3000000000000007,0.21000000000000008
2022-01-29 17:00:00+00:00,33.07,17.06,1.23,293.73,0.2700000000000031,35.0,1.5899999999999999,0.9199999999999999
2022-01-29 17:30:00+00:00,32.79,16.49,1.2,285.07,0.269999999999996,23.0,0.6999999999999993,0.0
2022-01-29 18:00:00+00:00,32.91,16.98,1.2,292.59,0.0,14.329999999999984,1.5,0.0
2022-01-29 18:30:00+00:00,32.84,17.49,1.2,303.77,0.269999999999996,6.670000000000016,0.7999999999999972,0.0
2022-01-29 19:00:00+00:00,32.57,17.92,1.2,312.66,0.0799999999999983,12.0,1.0600000000000023,0.0
2022-01-29 19:30:00+00:00,32.59,19.11,1.17,335.64,0.010000000000005116,23.0,0.889999999999997,0.2699999999999999
2022-01-29 20:00:00+00:00,32.6,18.62,0.93,327.71,0.01999999999999602,5.78000000000003,0.8999999999999986,0.3999999999999999
2022-01-29 20:30:00+00:00,32.62,17.95,0.71,317.9,0.020000000000003126,9.849999999999966,0.7899999999999991,0.15000000000000002
2022-01-29 21:00:00+00:00,32.64,17.2,0.7,303.0,0.00999999999999801,23.470000000000027,1.0100000000000016,0.0
2022-01-29 21:30:00+00:00,32.58,16.79,0.32,295.83,0.23000000000000398,23.0,1.0700000000000003,0.51
2022-01-29 22:00:00+00:00,32.46,16.52,0.19,291.0,0.19000000000000483,0.0,0.9199999999999982,0.010000000000000009
2022-01-29 22:30:00+00:00,32.66,15.86,0.17,282.47,0.19999999999999574,16.44999999999999,0.7800000000000011,0.01999999999999999
2022-01-29 23:00:00+00:00,32.83,15.2,0.16,267.6,0.14000000000000057,13.889999999999986,0.7999999999999989,0.010000000000000009
2022-01-29 23:30:00+00:00,33.07,14.51,0.14,252.79,0.28999999999999915,16.660000000000025,0.7000000000000011,0.009999999999999981
2022-01-30 00:00:00+00:00,33.11,15.16,0.13,259.57,0.10999999999999943,22.870000000000005,0.5099999999999998,0.020000000000000018
2022-01-30 00:30:00+00:00,33.29,15.01,0.12,256.83,0.28000000000000114,23.0,0.8000000000000007,0.009999999999999995
2022-01-30 01:00:00+00:00,33.33,14.56,0.04,250.79,0.0,11.02000000000001,0.09999999999999964,0.45999999999999996
2022-01-30 01:30:00+00:00,33.33,14.05,-0.4,236.32,0.010000000000005116,16.079999999999984,1.5,0.050000000000000044
2022-01-30 02:00:00+00:00,33.4,12.89,-0.4,219.03,0.11999999999999744,21.460000000000008,0.7999999999999989,0.0
2022-01-30 02:30:00+00:00,33.51,12.47,-0.4,214.37,0.10999999999999943,11.0,0.7999999999999989,0.0
2022-01-30 03:00:00+00:00,33.4,12.33,-0.36,209.0,0.44000000000000483,0.0,0.20000000000000107,3.9
2022-01-30 03:30:00+00:00,33.16,11.85,-0.9,203.91,0.0,12.0,0.8999999999999986,0.0
2022-01-30 04:00:00+00:00,33.16,11.23,-0.9,195.32,0.0,7.810000000000002,0.40000000000000036,0.0
2022-01-30 04:30:00+00:00,33.16,11.03,-0.9,185.48,0.0,4.189999999999998,0.40000000000000036,0.0
2022-01-30 05:00:00+00:00,33.16,11.16,-0.9,190.53,0.0,12.0,0.40000000000000036,0.0
2022-01-30 05:30:00+00:00,33.16,10.93,-0.9,185.43,0.0,3.9499999999999886,0.0600000000000005,0.0
2022-01-30 06:00:00+00:00,33.16,11.07,-0.9,185.29,0.0,4.590000000000003,0.47999999999999865,0.0
2022-01-30 06:30:00+00:00,33.15,11.91,-0.89,203.8,0.03999999999999915,19.409999999999997,1.0600000000000005,0.09999999999999998
2022-01-30 07:00:00+00:00,33.09,11.96,-0.58,205.36,0.07000000000000028,12.0,1.8499999999999996,0.30000000000000004
2022-01-30 07:30:00+00:00,33.01,11.64,-0.5,198.46,0.0799999999999983,4.3700000000000045,0.3699999999999992,0.0
2022-01-30 08:00:00+00:00,32.94,12.2,-0.5,208.59,0.07000000000000028,9.349999999999994,0.7900000000000009,0.0
2022-01-30 08:30:00+00:00,32.8,12.98,-0.5,222.28,0.21999999999999886,23.0,0.7099999999999991,0.0
2022-01-30 09:00:00+00:00,32.56,13.41,-0.47,234.25,0.20000000000000284,3.009999999999991,0.5,0.3
2022-01-30 09:30:00+00:00,32.48,14.36,-0.01,243.77,0.0,8.990000000000009,0.75,0.2
2022-01-30 10:00:00+00:00,32.48,14.53,0.0,247.41,0.0,15.720000000000027,0.6600000000000001,0.0
2022-01-30 10:30:00+00:00,32.48,15.43,0.0,269.61,0.0,8.279999999999973,0.620000000000001,0.0
2022-01-30 11:00:00+00:00,32.54,15.83,2.87,284.11,0.20000000000000284,23.0,0.3699999999999992,4.3
2022-01-30 11:30:00+00:00,32.69,15.9,2.69,281.0,0.020000000000003126,0.0,0.40000000000000036,0.020000000000000018
2022-01-30 12:00:00+00:00,32.67,16.03,2.67,283.29,0.00999999999999801,12.0,0.3800000000000008,0.020000000000000018
2022-01-30 12:30:00+00:00,32.66,16.12,2.65,285.87,0.020000000000003126,11.529999999999973,0.3000000000000007,0.010000000000000231
2022-01-30 13:00:00+00:00,32.64,16.18,2.64,289.96,0.01999999999999602,6.360000000000014,0.28000000000000114,0.020000000000000018
2022-01-30 13:30:00+00:00,32.62,16.07,2.62,282.76,0.020000000000003126,5.639999999999986,0.6999999999999993,0.020000000000000018
2022-01-30 14:00:00+00:00,32.6,16.33,2.71,287.18,0.00999999999999801,17.279999999999973,1.1099999999999994,0.6000000000000001
2022-01-30 14:30:00+00:00,32.59,17.41,3.17,308.07,0.020000000000003126,18.720000000000027,0.6099999999999994,0.5
2022-01-30 15:00:00+00:00,32.57,17.44,2.96,310.93,0.01999999999999602,12.0,0.7999999999999972,0.5
2022-01-30 15:30:00+00:00,32.56,17.18,2.8,305.0,0.0,0.0,0.3999999999999986,0.0
2022-01-30 16:00:00+00:00,32.56,17.44,2.8,305.38,0.0,9.629999999999995,0.6000000000000014,0.0
2022-01-30 16:30:00+00:00,32.53,18.27,1.84,321.72,0.21999999999999886,13.370000000000005,1.0500000000000007,1.9
2022-01-30 17:00:00+00:00,32.48,19.39,1.51,335.91,0.39000000000000057,41.329999999999984,1.25,3.48
2022-01-30 17:30:00+00:00,32.83,20.59,3.94,361.94,0.7000000000000028,12.0,1.0999999999999979,1.48
2022-01-30 18:00:00+00:00,32.95,20.62,3.78,367.59,0.28999999999999915,0.8299999999999841,0.3000000000000007,0.08999999999999986
2022-01-30 18:30:00+00:00,32.74,20.92,3.88,366.74,0.4199999999999946,0.8600000000000136,0.5199999999999996,0.5
2022-01-30 19:00:00+00:00,32.96,20.42,3.01,361.07,0.22000000000000597,15.829999999999984,0.6699999999999982,5.7
2022-01-30 19:30:00+00:00,33.07,19.73,3.45,347.1,0.30999999999999517,13.759999999999991,0.41000000000000014,0.43000000000000016
2022-01-30 20:00:00+00:00,32.89,19.56,3.25,339.0,0.30000000000000426,16.0,0.3000000000000007,4.7
2022-01-30 20:30:00+00:00,32.99,18.82,3.5,334.31,0.07000000000000028,23.0,1.7100000000000009,0.040000000000000036
2022-01-30 21:00:00+00:00,32.92,17.38,1.24,303.97,0.20000000000000284,49.0,2.839999999999998,4.8
2022-01-30 21:30:00+00:00,32.99,15.49,-1.07,272.82,0.030000000000001137,23.0,0.8000000000000007,0.3999999999999999
2022-01-30 22:00:00+00:00,32.9,14.66,-0.21,253.57,0.14000000000000057,12.0,1.0,1.5
2022-01-30 22:30:00+00:00,32.64,15.44,0.3,271.73,0.269999999999996,26.580000000000013,0.8000000000000007,0.0
2022-01-30 23:00:00+00:00,32.86,14.66,0.58,257.7,0.4200000000000017,7.869999999999976,1.200000000000001,1.0
2022-01-30 23:30:00+00:00,33.24,13.98,0.86,244.72,0.21000000000000085,18.120000000000005,1.5,0.33000000000000007
2022-01-31 00:00:00+00:00,33.38,14.31,0.9,241.0,0.030000000000001137,12.0,0.5,0.0
2022-01-31 00:30:00+00:00,33.38,14.14,0.9,246.0,0.0,0.0,0.29999999999999893,0.0
2022-01-31 01:00:00+00:00,33.38,14.13,0.75,238.91,0.0,12.0,0.6999999999999993,0.5
2022-01-31 01:30:00+00:00,33.38,13.62,0.42,234.0,0.0,0.0,0.7099999999999991,0.21999999999999997
2022-01-31 02:00:00+00:00,33.4,13.24,0.87,226.69,0.03999999999999915,15.930000000000007,0.9900000000000002,0.28
2022-01-31 02:30:00+00:00,33.4,12.57,-0.99,216.77,0.11999999999999744,12.0,1.5,4.02
2022-01-31 03:00:00+00:00,33.22,11.84,-2.03,206.64,0.1600000000000037,17.25999999999999,1.1999999999999993,0.020000000000000018
2022-01-31 03:30:00+00:00,33.16,11.41,-2.05,203.48,0.0,12.0,0.7999999999999989,0.020000000000000018
2022-01-31 04:00:00+00:00,33.16,11.28,-2.07,197.52,0.0,9.930000000000007,0.40000000000000036,0.020000000000000018
2022-01-31 04:30:00+00:00,33.12,11.44,-1.34,198.86,0.1699999999999946,22.409999999999997,1.0,4.4
2022-01-31 05:00:00+00:00,33.01,11.62,-0.68,203.98,0.19000000000000483,12.0,0.8999999999999986,4.6
2022-01-31 05:30:00+00:00,32.93,12.33,-1.44,210.77,0.00999999999999801,14.490000000000009,0.8800000000000008,4.5
2022-01-31 06:00:00+00:00,32.93,13.6,0.06,233.89,0.00999999999999801,38.99999999999997,1.6399999999999988,4.4
2022-01-31 06:30:00+00:00,32.92,15.38,1.25,267.44,0.0,36.70999999999998,2.379999999999999,1.4
2022-01-31 07:00:00+00:00,32.91,17.15,2.37,303.3,0.010000000000005116,28.720000000000027,1.75,0.7799999999999998
2022-01-31 07:30:00+00:00,32.67,19.28,3.13,338.31,0.269999999999996,28.870000000000005,2.1400000000000006,0.69
2022-01-31 08:00:00+00:00,32.61,19.48,3.32,346.06,0.240000000000002,1.509999999999991,1.4000000000000021,0.26000000000000023
2022-01-31 08:30:00+00:00,32.54,20.01,3.65,353.52,0.28000000000000114,12.189999999999998,0.6999999999999993,0.6000000000000001
2022-01-31 09:00:00+00:00,32.53,19.91,3.92,350.25,0.0,14.0,0.8999999999999986,0.03000000000000025
2022-01-31 09:30:00+00:00,32.54,20.11,3.95,353.89,0.01999999999999602,8.45999999999998,0.5999999999999979,0.029999999999999805
2022-01-31 10:00:00+00:00,32.56,20.08,3.97,362.59,0.030000000000001137,8.990000000000009,1.3999999999999986,0.03000000000000025
2022-01-31 10:30:00+00:00,32.59,20.49,4.15,367.96,0.020000000000003126,0.8899999999999864,1.3999999999999986,0.5099999999999998
2022-01-31 11:00:00+00:00,32.61,20.02,4.05,363.38,0.01999999999999602,26.0,1.6999999999999993,0.3200000000000003
2022-01-31 11:30:00+00:00,32.63,19.4,4.46,346.52,0.020000000000003126,12.0,1.1000000000000014,0.17999999999999972
2022-01-31 12:00:00+00:00,32.65,19.27,4.21,347.84,0.01999999999999602,40.81999999999999,2.5,0.5299999999999998
2022-01-31 12:30:00+00:00,32.67,18.2,3.9,323.72,0.020000000000003126,23.0,0.8999999999999986,0.0
2022-01-31 13:00:00+00:00,32.69,18.54,3.9,332.27,0.020000000000003126,29.29000000000002,2.5,0.0
2022-01-31 13:30:00+00:00,32.71,20.78,4.1,369.21,0.01999999999999602,44.799999999999955,3.3000000000000007,0.5000000000000004
2022-01-31 14:00:00+00:00,32.73,21.99,4.65,392.79,0.020000000000003126,23.0,1.5,0.39999999999999947
2022-01-31 14:30:00+00:00,32.75,20.71,4.31,371.4,0.01999999999999602,47.0,2.7799999999999976,0.1200000000000001
2022-01-31 15:00:00+00:00,32.77,19.82,4.25,350.27,0.020000000000003126,13.829999999999984,1.6999999999999993,0.3999999999999999
2022-01-31 15:30:00+00:00,32.78,20.59,3.59,362.01,0.0,13.139999999999986,1.0100000000000016,0.6000000000000001
2022-01-31 16:00:00+00:00,32.78,20.66,3.47,365.22,0.0,35.0,1.0,0.5
2022-01-31 16:30:00+00:00,32.78,20.34,3.33,359.46,0.0,12.0,0.9000000000000021,0.040000000000000036
2022-01-31 17:00:00+00:00,32.76,21.34,3.37,377.47,0.07000000000000028,20.689999999999998,1.3800000000000026,0.040000000000000036
2022-01-31 17:30:00+00:00,32.65,22.3,3.8,391.75,0.11999999999999744,15.480000000000018,0.46999999999999886,1.0100000000000002
2022-01-31 18:00:00+00:00,32.54,22.45,3.55,400.99,0.09000000000000341,0.6800000000000068,0.6999999999999993,0.3599999999999999
2022-01-31 18:30:00+00:00,32.61,22.51,3.5,401.0,0.14000000000000057,0.0,0.2700000000000031,0.0
2022-01-31 19:00:00+00:00,32.76,22.3,3.49,400.11,0.21999999999999886,5.680000000000007,0.8999999999999986,0.1200000000000001
2022-01-31 19:30:00+00:00,32.73,21.89,3.08,389.46,0.5399999999999991,8.29000000000002,0.6999999999999993,4.0
2022-01-31 20:00:00+00:00,32.92,23.13,3.5,405.11,0.03999999999999915,23.0,1.5100000000000016,0.08000000000000007
2022-01-31 20:30:00+00:00,32.95,22.26,3.06,395.22,0.030000000000001137,22.620000000000005,1.25,0.41999999999999993
2022-01-31 21:00:00+00:00,32.98,21.41,2.84,375.08,0.030000000000001137,8.830000000000041,0.740000000000002,0.3999999999999999
2022-01-31 21:30:00+00:00,33.05,20.82,2.6,362.74,0.20000000000000284,17.329999999999984,1.0399999999999991,0.10999999999999988
2022-01-31 22:00:00+00:00,33.29,19.18,1.86,331.36,0.09999999999999432,33.610000000000014,1.5500000000000007,0.8900000000000001
2022-01-31 22:30:00+00:00,33.34,17.95,1.6,313.21,0.09000000000000341,16.779999999999973,1.4100000000000001,0.0
2022-01-31 23:00:00+00:00,33.45,17.25,1.6,295.22,0.11999999999999744,12.870000000000005,0.8000000000000007,0.0
2022-01-31 23:30:00+00:00,33.48,16.63,1.51,288.79,0.3299999999999983,12.0,0.5999999999999979,4.2
2022-02-01 00:00:00+00:00,33.19,17.12,1.35,299.29,0.05000000000000426,24.579999999999984,0.990000000000002,0.9999999999999999
2022-02-01 00:30:00+00:00,33.19,17.63,1.62,310.56,0.0,12.0,1.1999999999999993,0.5
2022-02-01 01:00:00+00:00,33.19,17.38,1.4,301.88,0.0,15.04000000000002,1.0,0.10999999999999988
2022-02-01 01:30:00+00:00,33.22,16.32,0.95,279.75,0.0800000000000054,15.20999999999998,1.120000000000001,0.39
2022-02-01 02:00:00+00:00,33.34,15.21,0.9,268.96,0.13999999999999346,15.95999999999998,1.1500000000000004,0.0
2022-02-01 02:30:00+00:00,33.44,14.64,0.9,251.31,0.05000000000000426,14.79000000000002,0.370000000000001,0.0
2022-02-01 03:00:00+00:00,33.39,14.39,0.84,246.82,0.07000000000000028,10.120000000000005,0.28999999999999915,0.26
2022-02-01 03:30:00+00:00,33.32,14.12,0.52,240.86,0.05000000000000426,12.0,0.1800000000000015,0.14
2022-02-01 04:00:00+00:00,33.27,13.94,0.5,237.71,0.05999999999999517,12.0,0.16999999999999993,0.0
2022-02-01 04:30:00+00:00,33.22,13.63,0.5,232.0,0.05000000000000426,0.0,0.4599999999999991,0.0
2022-02-01 05:00:00+00:00,33.12,13.65,0.5,232.34,0.14999999999999858,4.949999999999989,0.3200000000000003,0.0
2022-02-01 05:30:00+00:00,32.96,14.35,0.5,246.25,0.14999999999999858,14.350000000000023,1.0299999999999994,0.0
2022-02-01 06:00:00+00:00,32.81,15.22,0.69,258.79,0.14999999999999858,21.389999999999986,0.7900000000000009,0.4
2022-02-01 06:30:00+00:00,32.74,15.86,1.28,278.86,0.269999999999996,11.810000000000002,1.0399999999999991,0.9999999999999999
2022-02-01 07:00:00+00:00,32.72,17.34,2.32,302.81,0.17999999999999972,43.73000000000002,2.4700000000000024,0.5900000000000003
2022-02-01 07:30:00+00:00,32.57,19.35,3.06,340.72,0.269999999999996,17.129999999999995,1.0899999999999999,0.9099999999999997
2022-02-01 08:00:00+00:00,32.53,19.61,3.63,348.2,0.0,3.6399999999999864,0.6999999999999993,0.5
2022-02-01 08:30:00+00:00,32.46,20.5,3.97,368.59,0.14000000000000057,24.0,1.1099999999999994,0.4700000000000002
2022-02-01 09:00:00+00:00,32.57,20.23,4.4,367.15,0.18999999999999773,8.920000000000016,1.3200000000000003,0.03000000000000025
2022-02-01 09:30:00+00:00,32.7,21.13,4.4,374.42,0.04000000000000625,4.579999999999984,0.8999999999999986,0.0
2022-02-01 10:00:00+00:00,32.7,21.11,4.4,375.08,0.0,1.660000000000025,0.8000000000000007,0.0
2022-02-01 10:30:00+00:00,32.7,21.28,4.4,380.44,0.0,14.0,0.8000000000000007,0.0
2022-02-01 11:00:00+00:00,32.7,21.9,4.47,392.69,0.0,56.47000000000003,3.1400000000000006,0.39999999999999947
2022-02-01 11:30:00+00:00,32.7,24.0,4.8,433.72,0.0,11.0,0.8999999999999986,0.03000000000000025
2022-02-01 12:00:00+00:00,32.7,23.88,4.97,426.22,0.0,35.0,1.6999999999999993,0.5
2022-02-01 12:30:00+00:00,32.7,24.34,5.1,435.34,0.0,23.54000000000002,1.9000000000000021,0.7999999999999998
2022-02-01 13:00:00+00:00,32.7,24.25,5.09,431.2,0.0,48.47000000000003,3.700000000000003,1.0
2022-02-01 13:30:00+00:00,32.7,22.12,5.19,397.44,0.0,11.0,1.0,0.7000000000000002
2022-02-01 14:00:00+00:00,32.7,22.65,5.45,403.19,0.0,49.0,2.6000000000000014,0.5
2022-02-01 14:30:00+00:00,32.7,22.04,5.21,394.61,0.0,14.0,0.8000000000000007,0.16000000000000014
2022-02-01 15:00:00+00:00,32.7,21.95,5.16,398.89,0.0,14.720000000000027,0.8599999999999994,0.3200000000000003
2022-02-01 15:30:00+00:00,32.7,21.28,4.42,381.03,0.0,8.069999999999993,0.9000000000000021,0.5800000000000001
2022-02-01 16:00:00+00:00,32.7,21.8,4.5,386.55,0.0,17.420000000000016,1.6000000000000014,0.40000000000000036
2022-02-01 16:30:00+00:00,32.7,23.85,4.09,425.13,0.0,98.0,5.599999999999998,0.5499999999999998
